customer_ID,A_res,B_res,C_res,D_res,E_res,F_res,G_res
10011497,2,0,3,3,0,2,2
10011498,1,1,1,3,0,2,2
10011499,1,1,3,3,1,1,1
10011501,1,1,2,3,0,2,3
10011502,1,1,3,3,1,2,3
10011503,0,0,2,3,0,0,2
10011504,1,1,1,1,1,2,2
10011505,1,1,3,3,1,2,4
10011506,0,0,1,1,0,0,2
10011507,1,0,2,2,0,2,2
10011508,2,1,2,3,1,3,1
10011511,1,1,1,1,0,2,1
10011512,2,0,1,1,0,3,2
10011513,1,1,3,3,1,1,3
10011514,1,1,1,1,1,2,3
10011515,1,1,3,3,0,2,2
10011516,2,1,1,2,1,2,1
10011518,0,1,3,2,0,2,1
10011522,1,0,4,3,0,0,2
10011523,1,1,2,2,1,1,4
10011524,1,1,3,3,0,2,2
10011525,2,1,2,3,1,3,2
10011526,1,1,2,2,1,1,1
10011527,1,1,2,3,1,1,1
10011528,1,0,3,2,1,2,1
10011531,1,1,1,2,1,2,1
10011534,1,0,1,3,1,0,1
10011535,0,0,1,3,0,0,2
10011538,1,0,4,3,0,1,3
10011540,1,1,1,3,1,2,1
10011542,0,0,2,2,0,0,2
10011547,0,0,1,3,0,2,3
10011548,0,1,2,2,0,0,1
10011549,1,1,2,2,1,1,4
10011551,1,0,3,3,0,0,4
10011553,2,0,3,3,1,0,2
10011554,1,0,3,3,0,1,1
10011555,1,0,1,1,0,2,2
10011557,1,1,3,3,1,2,3
10011561,1,1,3,3,1,2,4
10011565,1,0,2,3,1,1,2
10011567,1,0,3,3,0,0,4
10011568,1,1,1,1,1,1,1
10011569,1,1,3,3,1,2,4
10011570,0,1,2,2,0,0,2
10011572,1,1,2,3,0,0,2
10011575,1,0,2,3,1,2,3
10011578,1,0,1,3,0,0,1
10011580,0,0,1,3,0,0,2
10011581,2,0,4,3,0,2,3
10011582,2,1,1,2,0,1,1
10011583,1,1,2,3,1,2,1
10011585,1,1,1,3,0,1,3
10011587,1,0,3,3,0,1,2
10011588,1,1,3,3,1,2,3
10011589,1,1,1,2,1,1,2
10011593,2,1,1,1,1,2,1
10011595,1,0,4,3,0,2,3
10011597,1,0,4,3,1,0,1
10011599,1,0,3,3,1,1,3
10011600,2,1,1,3,1,2,3
10011601,0,0,2,3,0,0,1
10011602,2,0,3,3,0,1,4
10011603,1,1,4,3,0,2,2
10011604,1,1,3,3,1,1,2
10011605,2,0,4,3,0,3,1
10011608,1,1,3,3,1,1,2
10011609,0,0,1,1,0,0,2
10011610,1,0,2,3,0,1,2
10011614,0,0,4,3,0,0,2
10011615,0,1,2,3,0,0,2
10011617,1,1,2,2,1,1,2
10011618,1,0,1,1,1,2,2
10011622,1,0,2,3,1,0,2
10011624,1,0,3,3,1,2,4
10011625,1,1,1,3,0,1,2
10011627,0,1,3,3,0,2,3
10011628,0,0,2,2,0,0,1
10011630,0,0,3,3,0,1,2
10011632,0,1,2,3,0,0,1
10011634,0,0,1,3,0,0,2
10011636,2,1,3,3,0,2,1
10011637,0,0,1,1,0,0,1
10011640,1,1,2,2,0,2,1
10011641,0,1,2,3,0,0,2
10011642,2,1,3,3,1,1,3
10011644,2,0,3,3,0,0,3
10011646,1,1,4,3,1,1,4
10011648,1,1,2,2,1,1,3
10011649,0,0,1,1,0,0,2
10011652,1,1,1,1,0,2,2
10011653,0,0,1,1,0,0,1
10011654,0,0,1,1,0,0,1
10011655,0,0,1,3,0,1,3
10011656,1,0,3,3,0,2,3
10011657,1,0,2,2,0,2,3
10011659,1,0,3,3,0,2,3
10011660,2,0,3,3,1,3,1
10011661,1,1,3,3,1,2,2
10011662,2,1,1,3,0,3,1
10011663,1,0,1,1,0,2,3
10011666,1,1,3,3,1,0,2
10011668,1,1,1,1,1,2,3
10011670,0,0,2,2,0,0,2
10011676,0,0,3,2,0,0,3
10011678,1,0,3,3,1,1,2
10011680,0,0,3,3,0,0,3
10011685,1,0,2,3,0,2,3
10011686,2,1,3,3,1,0,2
10011687,1,0,2,3,1,2,1
10011688,2,1,3,3,1,0,2
10011690,1,0,2,2,0,2,2
10011692,1,1,2,2,1,1,4
10011693,0,0,3,3,0,0,1
10011695,1,0,1,2,0,1,1
10011696,1,1,3,3,1,1,1
10011699,1,1,2,3,1,1,1
10011700,0,1,1,1,0,0,1
10011701,2,1,3,3,0,0,2
10011702,1,0,1,2,1,1,3
10011704,2,1,1,2,1,1,3
10011705,1,1,2,2,0,1,2
10011707,1,0,3,3,0,0,1
10011709,1,1,3,3,1,1,4
10011710,1,1,2,3,1,1,2
10011711,0,0,1,1,0,2,1
10011712,1,1,3,3,1,1,2
10011713,0,1,3,3,1,2,2
10011714,0,0,1,1,0,0,2
10011715,1,0,4,3,0,2,2
10011716,1,1,3,3,1,2,4
10011717,1,1,3,2,1,1,3
10011719,1,1,2,2,0,2,1
10011720,0,1,1,2,0,0,2
10011722,1,1,2,2,0,2,2
10011723,2,1,4,3,1,0,1
10011724,1,1,1,3,0,1,1
10011727,1,1,3,3,1,0,2
10011728,0,1,1,1,0,0,2
10011729,1,0,1,2,0,2,2
10011730,1,1,3,3,1,1,3
10011732,1,0,1,1,0,2,2
10011733,1,1,2,3,0,1,3
10011734,1,1,3,3,0,1,4
10011735,0,1,1,1,0,0,1
10011736,0,0,3,3,0,0,3
10011738,2,1,3,3,0,2,3
10011741,1,1,3,3,0,2,3
10011743,0,1,2,2,0,0,2
10011746,1,0,3,3,1,2,3
10011747,0,1,2,2,0,0,3
10011748,2,1,3,3,0,2,1
10011750,0,0,2,3,0,0,2
10011751,1,1,3,3,1,2,1
10011752,1,0,1,1,0,2,3
10011753,1,1,1,1,1,2,2
10011755,1,0,3,3,0,2,1
10011756,0,0,3,3,1,3,2
10011760,1,0,3,3,0,1,3
10011761,1,1,1,1,1,2,2
10011763,2,0,1,1,1,3,1
10011764,0,0,3,3,0,0,2
10011765,0,1,1,1,0,0,1
10011768,1,1,1,3,1,2,1
10011769,1,0,1,3,1,2,3
10011770,0,0,2,2,0,0,2
10011772,0,1,2,3,0,1,1
10011773,1,1,3,3,1,1,4
10011775,2,0,1,3,0,3,2
10011776,0,0,3,3,0,0,1
10011778,1,1,3,3,1,1,3
10011779,0,0,1,1,0,0,3
10011780,2,1,3,3,1,0,2
10011781,1,1,3,3,0,2,2
10011782,1,0,3,3,0,2,2
10011784,1,1,3,3,1,1,4
10011786,1,0,3,3,0,2,4
10011787,2,0,1,3,0,2,3
10011789,1,0,3,3,1,0,2
10011791,1,1,4,3,1,1,2
10011792,0,0,3,3,0,0,1
10011794,1,0,2,2,0,2,1
10011795,0,1,1,2,0,0,2
10011797,1,1,3,3,0,1,3
10011798,1,0,3,3,0,0,2
10011800,2,1,3,3,0,3,3
10011803,2,1,2,3,1,0,3
10011804,0,0,1,1,0,0,1
10011805,1,1,1,1,0,1,2
10011808,0,0,1,2,0,0,1
10011809,1,0,2,2,1,1,4
10011810,2,1,4,3,1,0,3
10011811,1,1,2,2,1,2,2
10011812,1,1,2,3,1,2,3
10011814,1,1,2,2,1,2,2
10011816,1,0,2,3,1,1,4
10011817,1,1,3,3,1,1,1
10011818,1,1,4,3,1,1,2
10011819,1,1,4,2,1,0,4
10011821,1,1,4,3,1,3,2
10011823,2,1,1,1,0,3,2
10011824,1,1,1,3,1,2,3
10011825,1,1,4,3,1,2,2
10011826,1,1,4,3,1,1,3
10011827,1,1,4,3,0,1,1
10011830,0,1,1,2,0,0,2
10011831,1,1,3,3,1,2,3
10011832,0,1,2,2,0,0,2
10011833,1,0,2,2,0,0,2
10011834,0,0,1,1,0,0,1
10011835,2,1,3,3,1,0,3
10011838,1,0,2,2,0,1,2
10011841,1,1,3,3,1,2,3
10011843,1,0,4,3,1,1,4
10011844,2,0,1,2,1,1,2
10011845,0,0,1,1,0,0,1
10011847,1,1,1,1,1,2,2
10011851,1,0,1,2,0,2,3
10011853,1,0,3,3,0,0,1
10011854,0,0,3,3,0,1,2
10011855,0,0,1,2,0,0,2
10011857,1,0,2,2,1,2,2
10011858,0,0,1,1,0,0,2
10011859,1,1,4,3,1,1,3
10011860,1,0,3,2,1,2,2
10011863,1,1,3,3,1,0,2
10011867,0,0,3,3,0,0,2
10011868,0,0,2,3,0,0,1
10011869,1,1,2,3,1,2,3
10011871,1,0,3,3,1,2,3
10011872,2,0,3,3,1,1,3
10011873,0,0,3,3,0,1,2
10011874,1,0,3,3,1,0,4
10011875,1,0,3,3,0,1,2
10011878,1,1,3,3,1,2,2
10011879,2,0,3,3,0,1,3
10011880,0,0,1,3,0,0,3
10011882,1,0,2,3,0,2,1
10011883,0,0,1,2,0,0,3
10011885,2,1,4,3,1,3,3
10011886,1,1,3,3,1,1,3
10011887,1,1,3,3,1,0,2
10011888,1,1,3,3,1,0,3
10011889,1,1,3,3,1,1,3
10011890,2,0,3,3,1,0,1
10011891,1,0,3,3,1,2,3
10011892,2,1,3,2,1,0,2
10011893,1,0,1,1,0,2,1
10011894,1,0,1,1,1,2,1
10011896,1,1,2,3,0,1,3
10011897,1,0,4,3,0,1,1
10011899,1,0,3,3,1,1,3
10011900,0,0,2,2,0,0,2
10011902,1,0,3,3,1,0,1
10011904,1,0,1,2,0,1,3
10011906,1,1,2,2,1,2,2
10011907,1,1,1,2,1,1,3
10011912,1,1,3,3,0,2,1
10011913,0,0,1,1,0,0,2
10011915,1,0,2,3,0,1,1
10011921,0,0,1,3,0,0,1
10011923,1,0,1,2,1,2,3
10011924,1,0,3,2,0,2,1
10011925,0,0,4,3,0,1,3
10011926,2,1,2,3,1,3,2
10011927,2,0,1,2,0,2,3
10011929,2,0,4,3,0,2,2
10011931,1,1,3,2,1,2,1
10011932,1,0,2,2,0,1,3
10011935,1,1,2,1,1,2,1
10011936,0,0,2,2,0,0,2
10011938,1,1,3,3,1,2,2
10011939,2,1,2,2,1,2,2
10011940,2,0,3,3,1,0,3
10011942,0,0,4,3,0,1,2
10011944,0,0,3,2,0,0,2
10011946,1,1,4,3,1,2,4
10011949,1,0,3,3,0,1,2
10011951,1,0,1,1,0,2,1
10011954,1,0,2,3,0,1,3
10011955,2,0,1,1,0,2,2
10011956,1,1,3,3,1,1,3
10011957,2,0,4,3,0,0,1
10011958,2,1,1,1,0,3,1
10011960,1,0,2,3,0,2,3
10011961,2,0,4,3,0,3,2
10011962,1,1,4,3,1,1,4
10011964,1,0,2,2,0,1,2
10011965,1,0,3,3,1,1,3
10011967,1,1,1,2,1,2,1
10011968,0,1,2,3,0,0,1
10011969,2,1,1,2,0,1,3
10011970,1,0,3,2,1,0,2
10011971,0,1,3,3,0,0,2
10011972,1,1,1,3,0,0,2
10011974,2,1,1,2,1,3,1
10011976,1,1,1,2,0,1,2
10011978,0,0,3,3,0,0,2
10011979,0,0,3,3,0,0,2
10011980,2,1,3,3,1,0,2
10011981,1,1,2,3,1,1,3
10011982,1,1,1,3,0,1,3
10011983,1,0,1,1,1,2,4
10011985,1,1,1,1,1,1,2
10011986,0,0,1,1,0,0,1
10011987,1,1,3,3,1,1,4
10011989,0,0,1,1,0,0,2
10011991,1,1,1,2,1,2,4
10011992,1,1,4,3,1,0,2
10011993,1,0,3,3,0,2,1
10011995,0,0,1,2,0,0,2
10011997,0,1,1,1,0,0,2
10011999,0,0,3,3,0,0,2
10012000,1,1,3,3,1,2,3
10012001,2,0,1,3,1,2,3
10012005,2,0,1,1,1,2,3
10012006,0,0,2,2,0,0,2
10012010,1,0,1,3,1,2,3
10012013,1,0,3,3,0,2,1
10012014,0,0,1,3,0,0,2
10012015,1,1,3,2,0,2,2
10012017,1,1,1,2,1,2,2
10012019,0,0,3,3,0,0,2
10012022,0,0,1,1,0,0,2
10012023,2,1,1,1,0,1,2
10012025,0,0,2,3,0,1,3
10012028,1,1,2,3,1,1,3
10012029,1,0,1,2,0,2,2
10012030,0,1,2,3,0,0,2
10012031,1,1,2,2,1,1,3
10012033,1,1,4,3,1,2,4
10012034,1,0,1,3,1,2,3
10012036,1,0,3,3,1,0,1
10012037,1,1,2,3,1,2,4
10012038,1,0,1,1,0,2,2
10012039,1,1,3,3,1,2,2
10012040,1,0,3,3,1,1,1
10012041,1,1,2,2,1,2,1
10012042,1,1,3,3,1,2,3
10012043,1,0,3,3,0,1,2
10012045,1,1,1,1,1,1,1
10012047,1,0,2,3,0,2,1
10012048,2,1,4,3,1,1,2
10012049,2,1,4,3,1,0,2
10012055,1,1,1,2,1,2,2
10012057,1,0,3,3,0,2,4
10012060,0,1,1,3,0,0,3
10012062,1,0,1,1,0,2,1
10012065,1,1,3,3,1,1,2
10012067,0,1,1,3,0,0,1
10012069,1,0,1,3,1,1,1
10012070,1,1,2,3,1,2,3
10012071,0,0,2,2,0,1,2
10012072,0,1,2,3,0,0,3
10012073,1,0,3,3,0,2,2
10012077,1,0,3,3,1,2,3
10012078,1,0,1,3,0,2,2
10012081,1,0,3,3,1,0,1
10012082,1,1,3,3,1,0,2
10012083,1,0,3,3,1,1,4
10012084,0,0,1,3,0,0,3
10012085,2,1,4,3,1,1,1
10012087,1,0,3,3,1,0,2
10012088,0,1,3,3,0,0,3
10012089,1,1,4,3,1,0,2
10012091,2,1,4,3,1,2,4
10012092,1,1,2,2,0,2,2
10012093,1,1,3,3,1,1,3
10012094,2,0,3,3,0,1,2
10012096,1,0,3,3,0,2,2
10012097,0,0,2,2,0,0,2
10012098,1,0,1,3,0,2,3
10012100,1,0,4,3,1,2,3
10012103,1,0,3,3,0,1,2
10012104,0,0,1,2,0,0,1
10012105,1,0,2,3,1,2,3
10012106,2,1,2,3,1,3,1
10012109,1,1,3,3,1,0,2
10012110,1,1,3,3,1,0,4
10012111,1,1,2,2,1,2,2
10012112,1,0,4,3,0,2,3
10012114,2,0,1,1,0,1,3
10012115,1,1,3,3,1,0,2
10012116,1,0,3,3,1,2,3
10012117,0,0,1,3,0,0,1
10012118,1,0,4,3,0,0,3
10012119,2,0,1,3,0,3,3
10012122,1,1,2,3,0,1,1
10012123,1,0,3,3,0,1,1
10012124,0,0,4,3,0,0,2
10012125,2,0,3,2,0,3,4
10012128,1,1,4,3,1,1,4
10012130,0,0,3,3,0,0,2
10012133,2,0,3,3,0,3,2
10012134,1,0,2,3,0,1,3
10012135,1,0,1,1,0,2,1
10012138,1,0,2,2,1,1,2
10012139,1,1,1,3,1,2,4
10012140,1,1,3,3,1,1,3
10012141,1,0,3,3,1,2,3
10012143,1,0,3,3,0,2,2
10012144,2,1,2,2,1,1,3
10012145,1,0,2,2,0,2,2
10012146,1,1,1,3,1,2,3
10012147,1,0,1,1,0,1,3
10012148,2,1,3,3,0,0,2
10012150,0,1,1,1,0,0,2
10012153,1,1,3,3,0,1,4
10012155,1,0,2,3,0,1,2
10012157,1,0,2,3,0,0,4
10012158,2,0,2,3,0,3,3
10012162,0,0,2,2,0,0,3
10012163,0,1,2,2,0,0,2
10012165,1,1,2,3,1,2,3
10012167,1,1,2,2,1,2,3
10012170,0,0,2,2,0,0,2
10012171,2,1,1,1,0,2,2
10012174,2,0,1,3,0,2,1
10012175,1,0,3,3,0,0,2
10012176,1,0,2,2,0,1,2
10012177,0,0,1,1,0,0,2
10012178,0,0,1,3,0,0,1
10012179,2,0,3,3,0,2,3
10012180,1,1,1,2,1,2,1
10012181,1,1,2,3,0,2,3
10012183,1,1,3,2,1,2,3
10012185,0,0,2,3,0,0,2
10012186,1,1,2,3,1,2,3
10012187,0,0,3,3,0,0,2
10012188,0,0,1,1,0,0,1
10012189,1,0,3,3,0,2,2
10012192,0,0,2,3,0,0,2
10012193,1,1,1,2,0,2,1
10012194,1,1,3,3,0,1,2
10012195,2,0,2,2,1,1,4
10012196,2,0,1,2,0,2,2
10012200,0,0,2,3,0,0,2
10012201,1,1,2,3,1,2,1
10012202,0,0,1,1,0,0,2
10012203,0,0,1,1,0,0,2
10012204,1,1,3,2,1,1,4
10012206,0,0,1,1,0,0,1
10012207,1,1,1,2,1,1,3
10012208,0,1,1,1,1,2,2
10012209,1,0,3,3,1,0,2
10012210,1,0,4,3,1,2,3
10012211,0,0,1,2,0,0,1
10012212,2,1,2,2,1,0,2
10012213,1,1,2,2,1,2,3
10012214,0,1,1,2,0,0,2
10012220,0,0,1,3,0,0,2
10012221,0,0,1,3,0,0,1
10012222,0,1,3,3,0,2,2
10012223,0,0,2,3,0,0,4
10012224,1,1,2,2,1,2,3
10012225,2,1,1,1,1,3,3
10012227,1,1,3,3,0,2,2
10012228,0,1,2,3,0,1,1
10012229,1,1,3,3,1,1,1
10012231,1,0,1,1,0,2,1
10012232,1,0,3,3,0,1,3
10012233,0,0,2,2,0,0,2
10012234,2,0,4,3,1,2,4
10012235,1,1,3,3,1,1,3
10012236,0,0,3,3,0,0,3
10012237,2,1,3,3,0,2,3
10012238,1,0,1,2,0,2,2
10012239,2,1,2,3,0,1,3
10012240,0,0,1,3,0,0,3
10012241,0,0,2,2,0,0,3
10012243,1,1,3,3,1,0,2
10012244,1,1,3,3,1,0,2
10012246,1,1,3,2,1,1,1
10012248,0,0,1,1,0,0,2
10012249,1,1,2,3,0,1,2
10012250,1,0,1,2,0,1,1
10012252,1,1,1,3,1,1,3
10012254,1,1,3,2,1,1,2
10012255,1,1,3,3,1,1,3
10012258,1,0,3,3,0,2,1
10012259,2,1,4,3,1,0,3
10012260,1,1,3,3,1,2,3
10012261,1,1,2,3,1,1,2
10012262,1,0,1,3,1,2,2
10012264,2,1,2,2,0,2,1
10012267,1,0,1,2,1,2,1
10012268,1,1,2,2,1,2,3
10012269,1,1,2,3,1,2,3
10012270,0,1,3,2,0,0,3
10012271,1,0,1,1,0,2,2
10012273,1,0,3,3,1,0,2
10012275,1,0,2,3,0,1,1
10012276,1,1,3,3,1,2,3
10012278,1,1,2,3,1,2,2
10012279,1,0,1,3,1,1,3
10012280,1,0,2,2,0,2,2
10012281,1,1,2,3,1,1,4
10012283,1,0,1,2,0,2,2
10012284,1,1,2,3,1,2,1
10012285,0,1,2,1,0,0,2
10012286,1,0,4,3,0,1,3
10012291,1,0,3,3,0,1,3
10012292,1,1,3,3,1,0,2
10012293,0,1,1,2,0,0,2
10012294,0,0,1,1,0,0,2
10012299,1,0,2,2,0,0,2
10012302,0,0,2,3,0,0,3
10012303,1,0,3,3,1,2,3
10012305,0,0,1,1,0,0,2
10012306,1,1,1,1,1,2,2
10012307,1,0,2,3,0,0,2
10012308,1,1,2,2,1,2,2
10012309,1,1,1,1,0,1,2
10012314,1,0,3,2,1,1,3
10012316,1,1,3,3,0,2,2
10012317,1,1,1,3,1,2,1
10012318,1,1,3,3,0,1,3
10012320,1,1,1,3,1,2,3
10012322,1,1,2,2,0,2,2
10012325,2,0,1,3,1,3,3
10012326,1,0,3,3,0,2,2
10012327,1,0,1,1,0,2,1
10012331,1,0,1,1,0,2,1
10012332,1,0,2,2,1,1,2
10012334,1,1,2,3,1,2,3
10012335,1,0,1,3,1,2,3
10012336,1,1,4,3,1,1,2
10012337,1,1,4,3,1,2,4
10012338,1,1,3,3,1,2,3
10012344,1,0,3,3,0,2,4
10012346,1,1,3,3,1,0,3
10012347,2,1,3,3,1,0,2
10012348,1,0,3,3,0,2,3
10012350,1,1,3,3,1,2,1
10012351,1,1,3,3,1,2,1
10012352,0,1,3,3,0,0,2
10012354,1,1,3,3,0,2,2
10012357,0,0,1,2,0,0,2
10012358,0,0,1,1,0,0,3
10012359,0,0,1,1,0,0,1
10012360,1,1,4,3,1,1,4
10012361,0,0,1,1,0,1,2
10012362,1,1,1,2,1,2,1
10012363,1,0,3,3,1,2,3
10012364,1,0,4,3,1,2,4
10012365,1,1,4,3,1,0,3
10012367,1,0,1,3,1,0,1
10012368,0,0,1,1,0,0,1
10012369,2,1,3,3,1,0,3
10012370,1,1,3,3,0,1,1
10012371,0,0,1,1,0,0,2
10012372,1,0,2,2,0,2,2
10012373,1,1,3,3,1,0,2
10012374,0,0,2,3,0,2,3
10012375,2,0,3,2,0,3,2
10012376,1,1,1,3,1,2,3
10012377,1,0,1,3,0,2,1
10012379,1,0,1,1,0,2,1
10012382,0,0,2,3,0,0,3
10012383,0,0,1,2,0,0,3
10012384,0,0,1,3,0,0,2
10012385,1,1,1,3,1,0,3
10012386,0,0,3,3,0,0,2
10012387,0,0,4,3,0,0,1
10012388,1,1,4,3,1,0,1
10012389,0,0,1,3,0,0,3
10012390,0,0,3,3,0,0,2
10012391,1,1,1,2,1,2,3
10012394,1,0,3,3,0,2,1
10012395,1,0,3,2,1,1,1
10012397,1,1,2,2,1,2,3
10012398,2,1,3,3,1,0,2
10012402,1,1,2,3,1,2,2
10012403,1,1,3,3,0,1,2
10012405,2,1,2,3,1,3,3
10012406,0,0,1,3,1,2,2
10012407,1,1,3,2,0,2,1
10012408,1,0,3,2,0,1,3
10012409,1,0,3,3,1,1,4
10012410,1,0,3,2,0,1,2
10012412,1,1,1,1,1,2,4
10012413,1,1,4,3,1,1,2
10012414,0,1,3,3,0,0,3
10012416,1,1,2,2,1,1,3
10012419,0,0,1,1,0,0,2
10012420,1,0,2,3,0,1,1
10012422,1,1,3,3,1,1,3
10012423,2,1,3,3,1,2,3
10012424,0,0,3,3,0,2,3
10012425,1,1,3,3,0,1,3
10012429,1,0,3,3,0,1,2
10012430,2,0,4,3,1,3,3
10012431,1,1,3,3,1,2,1
10012432,0,1,3,3,0,0,1
10012433,1,1,2,3,1,2,1
10012434,1,1,1,2,1,2,3
10012435,2,1,1,2,1,3,1
10012436,1,0,2,3,0,1,4
10012437,2,1,3,3,0,2,3
10012438,1,0,1,3,1,2,3
10012439,1,0,3,3,0,0,3
10012442,1,1,1,2,0,2,2
10012444,1,1,3,3,1,2,1
10012445,2,1,1,2,0,2,3
10012447,0,0,2,3,0,0,3
10012451,1,1,3,3,1,1,3
10012452,0,1,3,3,0,0,2
10012454,2,0,2,2,1,3,4
10012456,0,1,2,3,0,0,2
10012458,1,0,3,3,0,2,1
10012459,0,1,1,2,0,0,2
10012460,1,0,3,3,0,0,2
10012461,1,1,3,3,0,0,2
10012462,2,0,1,1,0,0,2
10012464,1,1,3,3,0,1,3
10012465,2,1,3,1,1,2,3
10012466,0,1,1,3,0,1,1
10012471,0,1,2,3,0,0,1
10012472,1,1,1,3,1,2,3
10012473,1,0,1,1,0,2,2
10012475,1,0,3,3,0,2,2
10012477,1,1,3,3,1,2,2
10012480,1,0,1,2,1,2,3
10012481,2,0,1,1,0,2,3
10012482,1,0,1,2,0,2,2
10012483,1,1,2,3,1,2,4
10012484,1,1,2,3,1,2,2
10012485,1,0,1,2,1,2,4
10012486,1,0,4,3,1,0,2
10012488,1,0,2,3,1,1,3
10012489,1,0,3,2,1,0,2
10012490,1,1,3,3,1,2,3
10012491,1,1,3,3,1,2,2
10012492,1,0,3,2,1,1,2
10012493,1,1,4,3,0,1,3
10012496,1,1,3,3,0,1,2
10012497,1,0,3,3,0,0,2
10012498,1,0,1,1,0,2,2
10012500,0,0,1,1,0,0,1
10012502,2,1,3,3,1,0,2
10012503,0,0,3,3,0,0,2
10012505,1,1,3,3,1,2,3
10012506,2,1,3,3,1,0,2
10012507,1,1,4,2,1,2,2
10012508,1,0,2,1,0,2,2
10012509,1,0,3,3,1,2,3
10012510,2,0,4,3,0,0,2
10012511,1,0,4,3,1,2,3
10012512,2,1,3,3,1,3,2
10012513,1,0,3,3,1,1,2
10012515,0,0,1,1,0,0,1
10012517,0,0,1,3,0,2,3
10012518,2,0,3,3,0,2,3
10012519,1,1,1,1,1,1,4
10012521,0,1,1,1,0,0,1
10012522,1,1,1,2,0,2,3
10012525,0,1,2,3,0,0,2
10012526,2,1,4,3,1,0,4
10012527,2,1,1,3,1,0,2
10012531,1,1,3,3,1,2,3
10012532,1,1,3,3,1,1,2
10012536,1,1,1,2,1,2,3
10012537,1,0,3,3,1,1,3
10012539,1,1,3,3,1,1,2
10012541,0,0,3,3,0,0,4
10012542,2,1,3,3,1,0,2
10012543,0,1,4,3,0,0,2
10012544,1,0,2,2,1,1,1
10012545,0,0,1,1,0,0,1
10012546,0,1,3,3,0,1,2
10012547,1,1,2,3,1,2,1
10012548,0,0,1,1,0,0,2
10012550,2,1,3,3,1,0,4
10012551,1,1,1,1,0,2,1
10012552,1,1,2,3,1,1,4
10012554,1,0,3,3,0,0,2
10012556,1,1,3,3,1,0,2
10012557,1,0,1,2,1,2,4
10012564,1,0,3,3,0,2,2
10012567,0,0,1,3,0,0,3
10012573,0,0,1,2,0,1,3
10012575,2,0,1,3,0,2,3
10012576,1,1,3,3,1,2,2
10012577,0,0,1,1,0,0,1
10012578,1,1,2,3,1,2,1
10012579,0,0,1,3,0,0,2
10012582,0,1,1,3,0,2,2
10012584,0,0,1,2,0,0,1
10012585,1,1,3,3,1,1,2
10012586,1,0,3,3,0,1,2
10012587,1,1,1,2,1,1,3
10012588,2,1,3,3,1,0,2
10012589,1,0,2,2,0,1,3
10012593,1,1,1,1,1,2,2
10012594,2,0,3,3,0,1,3
10012595,1,1,4,3,1,2,4
10012596,1,1,1,2,1,2,4
10012597,0,0,1,1,0,0,2
10012598,0,0,2,2,0,0,2
10012599,1,0,3,3,0,1,2
10012601,0,0,4,3,1,0,2
10012602,2,0,1,1,0,2,2
10012603,1,1,1,1,1,2,2
10012604,0,0,3,2,0,0,2
10012605,1,0,4,3,1,0,1
10012606,1,0,2,3,1,1,4
10012608,0,0,2,3,0,0,2
10012609,1,1,3,3,1,0,2
10012612,1,0,3,3,1,1,2
10012613,1,1,3,3,1,2,3
10012617,1,1,1,3,1,2,3
10012619,2,1,2,2,1,0,1
10012621,1,1,3,3,1,0,2
10012622,2,0,1,1,0,3,3
10012623,0,0,1,1,0,0,2
10012624,0,0,3,3,0,0,2
10012625,1,1,2,2,0,1,3
10012626,1,1,2,2,1,2,3
10012627,0,0,4,3,0,0,2
10012628,2,0,3,3,0,3,1
10012629,0,1,3,3,0,2,4
10012630,0,0,1,2,0,1,2
10012631,1,0,3,3,0,2,1
10012633,1,1,4,3,1,0,2
10012634,1,1,1,1,0,2,2
10012636,0,0,1,3,0,2,3
10012638,1,1,3,3,1,2,1
10012639,1,1,3,3,1,0,2
10012640,1,0,3,3,0,2,1
10012641,1,1,2,3,1,2,1
10012643,2,0,4,3,0,2,3
10012644,1,1,3,3,1,0,2
10012645,1,0,1,2,1,1,2
10012646,1,0,3,3,0,0,2
10012647,1,1,3,3,1,2,2
10012648,1,0,3,2,0,0,1
10012649,1,0,3,3,0,2,1
10012650,2,0,2,2,0,0,2
10012651,1,1,2,3,1,2,3
10012652,2,1,3,3,1,2,2
10012655,1,0,3,3,1,0,3
10012656,1,0,2,3,0,0,2
10012658,0,0,1,2,0,0,3
10012659,1,0,1,2,0,2,3
10012660,1,0,3,3,0,1,2
10012662,0,0,1,3,0,0,2
10012665,1,0,4,3,0,2,2
10012666,0,0,2,3,0,0,1
10012670,2,0,1,3,0,1,1
10012671,2,0,4,3,1,1,3
10012672,0,1,2,3,0,0,2
10012673,1,1,3,3,1,2,2
10012676,2,1,1,1,1,0,1
10012679,2,1,3,3,1,0,2
10012682,1,0,3,3,1,1,3
10012683,1,0,2,3,1,1,2
10012684,1,1,1,1,1,1,1
10012685,1,0,2,3,1,0,2
10012687,1,1,3,3,0,2,2
10012688,1,1,1,3,1,1,3
10012689,1,0,2,2,0,2,4
10012692,1,0,4,3,0,2,1
10012693,2,1,2,1,1,2,2
10012694,1,1,3,3,1,0,2
10012695,2,0,3,3,0,2,2
10012696,1,0,3,3,1,1,3
10012697,1,1,3,3,1,2,4
10012698,1,1,2,2,1,1,3
10012699,1,1,3,3,1,1,3
10012700,1,1,2,3,1,2,3
10012701,1,0,3,2,0,1,4
10012702,1,1,3,3,0,2,2
10012703,1,1,4,3,1,2,1
10012704,1,1,2,3,0,1,4
10012705,1,0,3,3,0,2,2
