customer_ID,day,group_size,homeowner,car_age,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,cost,car_vv,A,B,C,D,E,F,G,A_last,B_last,C_last,D_last,E_last,F_last,G_last,A_num,B_num,C_num,D_num,E_num,F_num,G_num,A_cheap,B_cheap,C_cheap,D_cheap,E_cheap,F_cheap,G_cheap,A_res,B_res,C_res,D_res,E_res,F_res,G_res
10011668,3,1.0,0.0,2.0,4.0,38.0,38.0,0.0,1.0,14.0,641.625,5.0,1.0,0.75,1.0,1.0,1.0,2.0,3.125,1,1,1,1,1,2,3,1,2,1,1,1,1,2,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1,1,1,1,1,2,3
10011670,2,1.0,0.0,13.0,3.0,20.0,20.0,0.0,3.0,4.0,696.25,5.0,0.25,0.25,2.125,2.0,0.25,0.25,1.375,0,0,2,2,0,0,1,2,2,2,1,2,2,2,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0,0,2,2,0,0,2
10011676,4,1.0,0.0,8.0,4.0,72.0,72.0,0.0,3.0,2.0,693.75,7.0,1.0,1.0,2.875,3.0,1.0,2.0,1.75,1,1,2,3,1,2,1,1,1,2,1,1,1,2,1.0,1.0,2.8,3.0,1.0,2.0,1.0,0,0,3,2,0,0,3
10011678,3,1.0,1.0,9.0,,47.0,47.0,0.0,3.0,4.0,621.0,7.0,1.0,0.8333333333333334,3.0,3.0,1.0,1.0,2.0,1,1,3,3,1,1,2,1,2,1,1,1,1,1,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1,0,3,3,1,1,2
10011680,4,2.0,1.0,23.0,,54.0,54.0,1.0,3.0,1.0,553.6666666666666,4.0,0.3333333333333333,0.0,2.6666666666666665,2.6666666666666665,0.0,0.6666666666666666,2.6666666666666665,0,0,3,3,0,0,3,2,1,2,2,1,2,2,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0,0,3,3,0,0,3
10011685,2,1.0,0.0,11.0,2.0,21.0,21.0,0.0,3.0,5.0,753.625,4.0,1.0,1.0,3.0,3.0,1.0,1.125,3.125,1,1,3,3,1,1,3,1,1,1,1,1,2,2,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1,0,2,3,0,2,3
10011686,3,1.0,0.0,1.0,4.0,26.0,26.0,0.0,3.0,5.0,725.3333333333334,6.0,2.0,1.0,3.0,3.0,1.0,0.0,1.8333333333333333,2,1,3,3,1,0,2,1,1,1,1,1,1,2,2.0,1.0,3.0,3.0,1.0,0.0,1.0,2,1,3,3,1,0,2
10011687,1,1.0,0.0,18.0,,26.0,26.0,0.0,1.0,1.0,652.3333333333334,7.0,0.2222222222222222,0.0,2.0,2.888888888888889,0.1111111111111111,0.5555555555555556,1.3333333333333333,0,0,2,3,0,1,1,2,1,3,2,2,3,2,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1,0,2,3,1,2,1
10011688,3,1.0,1.0,4.0,2.0,53.0,53.0,0.0,4.0,9.0,715.875,7.0,2.0,1.0,3.5,2.75,1.0,0.0,2.0,2,1,3,3,1,0,2,1,1,2,2,1,1,1,2.0,1.0,3.0,3.0,1.0,0.0,2.0,2,1,3,3,1,0,2
10011690,1,1.0,0.0,7.0,3.0,23.0,23.0,0.0,3.0,1.0,667.2,5.0,1.0,0.0,2.0,2.0,0.0,2.0,1.8,1,0,2,2,0,2,2,1,1,1,1,1,1,2,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1,0,2,2,0,2,2
10011692,1,1.0,1.0,3.0,4.0,40.0,40.0,0.0,2.0,8.0,654.5,6.0,1.0,1.0,2.0,2.0,1.0,1.5,4.0,1,1,2,2,1,1,4,1,1,1,1,1,2,1,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1,1,2,2,1,1,4
10011693,2,1.0,0.0,22.0,3.0,22.0,22.0,0.0,3.0,5.0,610.8,4.0,0.2,0.0,3.0,3.0,0.0,0.4,1.6,0,0,3,3,0,0,1,2,1,1,1,1,2,2,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0,0,3,3,0,0,1
10011695,2,1.0,0.0,8.0,3.0,75.0,75.0,0.0,1.0,9.0,636.5,4.0,1.0,0.0,1.0,2.0,0.0,1.0,1.5,1,0,1,2,0,1,1,1,1,1,1,1,1,2,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1,0,1,2,0,1,1
10011696,1,1.0,0.0,1.0,4.0,28.666666666666668,28.666666666666668,0.0,3.0,4.0,661.0,4.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.6666666666666665,1,1,3,3,1,1,2,2,2,2,2,2,2,2,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1,1,3,3,1,1,1
10011699,1,2.0,0.0,3.0,,62.0,62.0,1.0,2.0,15.0,621.25,6.0,1.0,1.0,2.0,3.0,0.875,1.25,2.0,1,1,2,3,1,1,2,1,1,1,1,2,2,1,1.0,1.0,2.0,3.0,0.0,1.0,2.0,1,1,2,3,1,1,1
10011700,2,1.0,1.0,10.0,4.0,53.0,53.0,0.0,1.0,6.0,568.6666666666666,6.0,0.16666666666666666,1.0,1.1666666666666667,1.1666666666666667,0.16666666666666666,0.3333333333333333,1.3333333333333333,0,1,1,1,0,0,1,2,1,2,2,2,2,2,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,1,1,1,0,0,1
10011701,0,1.0,1.0,1.0,1.0,54.0,48.0,0.8571428571428571,1.0,1.0,648.5714285714286,4.0,1.2857142857142858,0.0,3.0,3.0,0.7142857142857143,0.0,2.0,2,0,3,3,1,0,2,3,1,1,1,2,1,1,0.0,0.0,3.0,3.0,0.0,0.0,2.0,2,1,3,3,0,0,2
10011702,4,2.0,1.0,8.0,2.0,47.0,44.0,1.0,3.0,15.0,598.75,7.0,1.0,0.0,1.0,1.875,1.0,1.0,3.0,1,0,1,2,1,1,3,1,1,1,2,1,1,1,1.0,0.0,1.0,1.5,1.0,1.0,3.0,1,0,1,2,1,1,3
10011704,1,1.0,1.0,2.0,,26.0,26.0,0.0,1.0,1.0,599.4285714285714,7.0,1.0,0.8571428571428571,1.0,1.8571428571428572,0.0,0.8571428571428571,3.4285714285714284,2,1,1,2,0,1,3,3,2,1,2,1,2,3,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2,1,1,2,1,1,3
10011705,0,1.0,1.0,10.0,4.0,36.0,36.0,0.0,2.0,2.5,659.0,7.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1,0,2,2,0,0,2,1,1,1,1,1,1,1,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1,1,2,2,0,1,2
10011707,1,1.0,0.0,5.0,2.0,31.0,31.0,0.0,3.0,3.0,650.0,4.0,1.0,0.2,3.0,3.0,0.2,0.0,1.6,1,0,3,3,0,0,4,1,2,1,1,2,1,2,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1,0,3,3,0,0,1
10011709,4,1.0,1.0,6.0,3.0,67.0,67.0,0.0,3.0,0.0,591.25,7.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1,1,3,3,1,1,4,1,1,1,1,1,1,1,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1,1,3,3,1,1,4
10011710,1,1.0,1.0,10.0,,42.0,42.0,0.0,2.0,1.0,601.75,5.0,1.0,1.0,2.0,2.25,1.0,1.0,2.0,1,1,2,3,1,1,2,1,1,1,2,1,1,1,1.0,1.0,2.0,2.5,1.0,1.0,2.0,1,1,2,3,1,1,2
10011711,0,2.0,0.0,11.0,1.0,26.0,25.0,1.0,1.0,2.0,563.8333333333334,5.0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,2.0,0,0,1,1,0,2,1,2,1,1,1,1,2,2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,0,2,1
10011712,1,1.0,1.0,9.0,4.0,48.0,48.0,0.0,3.0,2.0,626.6,5.0,1.0,0.8,3.0,3.0,1.0,1.0,2.0,1,1,3,3,1,1,2,1,2,1,1,1,1,1,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1,1,3,3,1,1,2
10011713,0,1.0,0.0,12.0,,20.0,20.0,0.0,3.0,5.0,636.2,6.0,0.2,0.8,3.0,3.0,0.8,1.6,2.0,0,1,3,3,1,2,2,2,2,1,1,2,2,1,0.0,1.0,3.0,3.0,1.0,2.0,2.0,0,1,3,3,1,2,2
10011714,3,1.0,0.0,15.0,3.0,52.0,17.0,0.0,1.0,5.0,519.6,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0,0,1,1,0,0,2,1,1,1,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0,0,1,1,0,0,2
10011715,2,2.0,1.0,12.0,,43.0,16.0,0.0,4.0,15.0,631.5,6.0,1.0,0.0,2.5,2.5,0.0,1.5,2.0,1,0,3,3,0,2,2,1,1,2,2,1,2,1,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1,0,4,3,0,2,2
10011716,0,1.0,0.0,2.0,3.0,23.0,23.0,0.0,3.0,1.0,708.0,5.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,1,1,3,3,1,2,4,1,1,1,1,1,1,1,1.0,1.0,3.0,3.0,1.0,2.0,4.0,1,1,3,3,1,2,4
10011717,3,1.0,1.0,6.0,4.0,33.0,33.0,0.0,3.0,14.0,631.3333333333334,6.0,0.8333333333333334,0.8333333333333334,3.0,2.0,0.8333333333333334,0.8333333333333334,2.3333333333333335,1,1,3,2,1,1,2,2,2,1,1,2,2,2,0.0,0.0,3.0,2.0,0.0,0.0,4.0,1,1,3,2,1,1,3
10011719,3,2.0,0.0,9.0,,42.0,18.0,0.0,1.0,12.0,600.3333333333334,5.0,1.0,1.0,1.3333333333333333,2.1666666666666665,0.16666666666666666,2.0,1.0,1,1,1,2,0,2,1,1,1,2,2,2,1,1,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1,1,2,2,0,2,1
10011720,3,1.0,1.0,16.0,,48.0,48.0,0.0,1.0,8.0,597.2857142857143,5.0,0.42857142857142855,1.0,1.0,2.0,0.42857142857142855,0.8571428571428571,2.0,0,1,1,2,0,0,2,2,1,1,1,2,2,1,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0,1,1,2,0,0,2
10011722,3,1.0,0.0,14.0,3.0,22.0,22.0,0.0,4.0,1.0,683.125,4.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1,1,2,2,0,2,2
10011723,0,2.0,1.0,5.0,1.0,64.0,63.0,1.0,4.0,13.0,613.1428571428571,7.0,1.7142857142857142,0.8571428571428571,3.857142857142857,3.0,0.8571428571428571,0.0,1.2857142857142858,2,1,4,3,1,0,1,2,2,2,1,2,1,2,0.0,0.0,3.0,3.0,0.0,0.0,2.0,2,1,4,3,1,0,1
10011724,3,1.0,0.0,3.0,4.0,30.0,30.0,0.0,1.0,7.0,622.8571428571429,5.0,1.0,1.0,1.0,3.0,0.0,1.0,1.1428571428571428,1,1,1,3,0,1,1,1,1,1,1,1,1,2,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1,1,1,3,0,1,1
10011727,0,1.0,0.0,4.0,4.0,43.0,43.0,0.0,3.0,4.0,705.5714285714286,5.0,1.1428571428571428,1.0,3.0,3.0,1.0,0.0,2.0,1,1,3,3,1,0,2,2,1,1,1,1,1,1,2.0,1.0,3.0,3.0,1.0,0.0,2.0,1,1,3,3,1,0,2
10011728,2,1.0,0.0,8.0,3.0,20.0,20.0,0.0,2.0,2.0,615.625,5.0,0.125,0.375,1.25,1.25,0.0,0.125,2.25,0,1,1,1,0,0,2,2,2,2,2,1,2,2,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0,1,1,1,0,0,2
10011729,2,1.0,1.0,2.0,2.0,75.0,75.0,0.0,1.0,2.0,623.5,5.0,0.6666666666666666,0.0,1.0,1.3333333333333333,0.0,1.3333333333333333,2.3333333333333335,1,0,1,2,0,2,2,2,1,1,2,1,2,2,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1,0,1,2,0,2,2
10011730,4,1.0,1.0,3.0,1.0,58.0,58.0,0.0,3.0,15.0,582.5714285714286,6.0,1.0,0.7142857142857143,2.857142857142857,2.857142857142857,0.7142857142857143,1.1428571428571428,1.2857142857142858,1,1,3,3,1,1,1,1,2,2,2,2,2,2,1.0,0.0,2.0,2.0,0.0,2.0,1.0,1,1,3,3,1,1,3
10011732,4,1.0,0.0,6.0,,31.0,31.0,0.0,1.0,3.2,651.8,4.0,0.8,0.0,1.4,1.4,0.0,1.6,2.0,1,0,1,1,0,2,2,2,1,2,2,1,2,1,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1,0,1,1,0,2,2
10011733,4,2.0,1.0,4.0,3.0,57.0,57.0,1.0,2.0,10.0,590.4444444444445,5.0,1.0,1.0,2.2222222222222223,3.0,0.2222222222222222,1.0,3.0,1,1,2,3,0,1,3,1,1,2,1,2,1,1,1.0,1.0,2.0,3.0,0.0,1.0,3.0,1,1,2,3,0,1,3
10011734,1,1.0,0.0,13.0,,60.0,60.0,0.0,3.0,8.0,656.1428571428571,6.0,1.0,0.42857142857142855,3.0,3.0,0.0,1.0,4.0,1,1,3,3,0,1,4,1,2,1,1,1,1,1,1.0,0.0,3.0,3.0,0.0,1.0,4.0,1,1,3,3,0,1,4
10011735,0,1.0,1.0,16.0,,21.0,21.0,0.0,1.0,4.0,618.25,4.0,0.125,0.375,1.0,1.0,0.0,0.25,1.0,0,1,1,1,0,0,1,2,2,1,1,1,2,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,1,1,0,0,1
10011736,1,1.0,0.0,15.0,3.0,39.0,39.0,0.0,4.0,5.0,560.75,7.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0,0,3,3,0,0,3,1,1,1,1,1,1,1,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0,0,3,3,0,0,3
10011738,0,1.0,0.0,1.0,4.0,25.0,25.0,0.0,3.0,1.0,614.25,5.125,2.0,1.0,3.0,3.0,0.0,2.0,2.75,2,1,3,3,0,2,3,1,1,1,1,1,1,2,2.0,1.0,3.0,3.0,0.0,2.0,2.0,2,1,3,3,0,2,3
10011741,2,1.0,0.0,3.0,,21.0,21.0,0.0,4.0,3.4,626.5,6.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,2.3333333333333335,0.0,2.0,2.8333333333333335,2,1,3,3,0,3,3,2,2,2,2,1,2,2,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1,1,3,3,0,2,3
10011743,0,1.0,0.0,12.0,,48.0,48.0,0.0,3.0,2.0,579.3333333333334,6.0,0.1111111111111111,0.8888888888888888,2.111111111111111,2.111111111111111,0.0,0.2222222222222222,2.0,0,1,2,2,0,0,2,2,2,2,2,1,2,1,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0,1,2,2,0,0,2
10011746,1,1.0,1.0,3.0,1.0,75.0,75.0,0.0,3.0,5.5,635.7,5.0,1.7,1.0,3.0,3.0,1.0,1.0,3.0,2,1,3,3,1,1,3,2,1,1,1,1,1,1,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1,0,3,3,1,2,3
10011747,0,1.0,1.0,19.0,3.0,75.0,75.0,0.0,2.0,14.0,551.0,4.0,0.16666666666666666,1.0,2.0,2.0,0.0,0.3333333333333333,3.0,0,1,2,2,0,0,3,2,1,1,1,1,2,1,0.0,1.0,2.0,2.0,0.0,0.0,3.0,0,1,2,2,0,0,3
10011748,0,1.0,0.0,9.0,4.0,39.0,39.0,0.0,3.0,1.0,679.5,7.0,1.0,1.0,2.1666666666666665,1.3333333333333333,0.0,2.0,1.8333333333333333,1,1,3,3,0,2,1,1,1,2,2,1,1,2,1.0,1.0,3.0,3.0,0.0,2.0,1.0,2,1,3,3,0,2,1
10011750,1,1.0,0.0,11.0,4.0,21.0,21.0,0.0,3.0,0.0,687.5,5.0,1.0,0.0,2.5,2.0,0.0,0.0,2.0,1,0,2,2,0,0,2,1,1,2,1,1,1,1,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0,0,2,3,0,0,2
10011751,1,1.0,1.0,2.0,,38.0,36.0,0.0,3.0,13.0,646.5,6.0,1.0,1.0,3.0,3.0,1.0,2.1666666666666665,1.0,1,1,3,3,1,2,1,1,1,1,1,1,2,1,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1,1,3,3,1,2,1
10011752,0,2.0,1.0,10.0,2.0,21.0,19.0,1.0,2.0,4.0,694.0,8.0,0.875,0.0,1.0,1.0,0.0,1.75,3.125,1,0,1,1,0,2,3,2,1,1,1,1,2,2,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1,0,1,1,0,2,3
10011753,1,1.0,0.0,1.0,4.0,58.0,58.0,0.0,3.0,1.0,620.0,4.0,0.7142857142857143,0.7142857142857143,2.2857142857142856,1.2857142857142858,0.7142857142857143,1.4285714285714286,2.2857142857142856,1,1,2,1,1,2,2,2,2,2,2,2,2,2,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1,1,1,1,1,2,2
10011755,4,1.0,1.0,9.0,3.0,47.0,47.0,0.0,3.0,3.0,613.625,5.0,1.0,0.125,3.0,3.0,0.0,1.375,1.5,1,0,3,3,0,2,1,1,2,1,1,1,2,2,1.0,0.0,3.0,3.0,0.0,1.75,1.0,1,0,3,3,0,2,1
10011756,1,1.0,1.0,7.666666666666667,4.0,25.0,25.0,0.0,3.0,2.0,565.1666666666666,5.833333333333333,0.3333333333333333,0.0,3.0,3.0,0.8333333333333334,2.3333333333333335,1.3333333333333333,0,0,3,3,1,3,2,2,1,1,1,2,2,2,0.0,0.0,3.0,3.0,1.0,3.0,1.0,0,0,3,3,1,3,2
10011760,1,1.0,0.0,1.0,4.0,23.0,23.0,0.0,3.0,5.0,628.8,5.0,1.0,0.2,2.6,2.6,0.2,1.2,3.0,1,0,3,3,0,1,3,1,2,2,2,2,2,1,1.0,0.0,2.0,2.0,0.0,1.0,3.0,1,0,3,3,0,1,3
10011761,1,2.0,1.0,6.0,4.0,69.0,69.0,1.0,1.0,11.0,613.0,4.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.8333333333333333,1.8333333333333333,1,1,1,1,1,2,2,1,1,1,1,2,2,3,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1,1,1,1,1,2,2
10011763,4,1.0,0.0,1.0,,62.0,62.0,0.0,1.0,5.666666666666667,650.1111111111111,5.0,1.4444444444444444,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,2.4444444444444446,1.0,1,1,2,2,1,2,1,2,2,2,2,1,2,1,2.0,0.0,1.0,1.0,1.0,3.0,1.0,2,0,1,1,1,3,1
10011764,2,1.0,1.0,20.0,1.0,63.0,63.0,0.0,3.0,15.0,642.8333333333334,4.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0,0,3,3,0,0,2,1,1,1,1,1,1,1,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0,0,3,3,0,0,2
10011765,1,1.0,0.0,10.0,,26.0,26.0,0.0,1.0,5.0,605.2,4.8,0.8,0.4,1.0,1.0,0.0,1.2,1.0,1,0,1,1,0,2,1,2,2,1,1,1,3,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,1,1,0,0,1
10011768,0,1.0,1.0,10.0,,46.0,46.0,0.0,1.0,1.0,655.5,7.0,1.0,1.0,1.5,3.0,1.0,1.5,1.0,1,1,1,3,1,2,1,1,1,2,1,1,2,1,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1,1,1,3,1,2,1
10011769,0,1.0,1.0,1.0,1.0,66.0,66.0,0.0,1.0,2.0,585.2,7.0,1.0,0.0,1.2,3.0,0.8,2.0,3.4,1,0,1,3,1,2,4,1,1,2,1,2,1,2,1.0,0.0,2.0,3.0,0.0,2.0,3.0,1,0,1,3,1,2,3
10011770,1,1.0,0.0,14.0,3.0,19.0,19.0,0.0,3.0,1.0,675.75,4.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0,0,2,2,0,0,2,1,1,1,1,1,1,1,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0,0,2,2,0,0,2
10011772,0,1.0,0.0,18.0,,22.0,22.0,0.0,2.0,3.0,702.6666666666666,5.0,1.0,1.0,2.6666666666666665,3.0,1.0,1.0,1.0,1,1,2,3,1,1,1,1,1,2,1,1,1,1,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0,1,2,3,0,1,1
10011773,0,2.0,1.0,1.0,4.0,54.0,17.0,0.0,3.0,1.0,700.75,6.0,0.75,0.75,2.5,1.75,0.75,0.75,2.0,1,1,3,2,1,1,2,2,2,2,2,2,2,1,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1,1,3,3,1,1,4
10011775,2,3.0,1.0,9.0,,40.0,17.0,1.0,2.0,3.0,634.25,5.0,1.75,0.0,1.0,2.875,0.0,2.625,2.0,2,0,1,3,0,3,2,2,1,1,2,1,2,1,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2,0,1,3,0,3,2
10011776,1,1.0,0.0,13.0,2.0,28.0,28.0,0.0,4.0,6.0,613.4,5.0,0.2,0.0,3.0,3.0,0.0,0.3,1.1,0,0,3,3,0,0,1,2,1,1,1,1,2,2,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0,0,3,3,0,0,1
10011778,3,1.0,1.0,6.0,3.0,58.0,58.0,0.0,3.0,7.0,557.6,5.0,1.0,0.2,3.0,3.0,0.2,1.0,2.0,1,0,3,3,0,1,2,1,2,1,1,2,1,1,1.0,0.0,3.0,3.0,0.0,1.0,2.0,1,1,3,3,1,1,3
10011779,2,1.0,1.0,18.0,,41.0,41.0,0.0,3.0,2.0,592.6,5.0,0.4,0.0,2.0,2.2,0.0,0.6,2.2,0,0,1,1,0,0,3,2,1,3,2,1,2,2,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0,0,1,1,0,0,3
10011780,2,2.0,1.0,0.0,2.0,38.0,35.0,1.0,3.0,4.0,695.1666666666666,6.0,2.0,1.0,3.0,3.0,1.0,0.0,2.0,2,1,3,3,1,0,2,1,1,1,1,1,1,1,2.0,1.0,3.0,3.0,1.0,0.0,2.0,2,1,3,3,1,0,2
10011781,2,1.0,0.0,4.0,,25.0,25.0,0.0,3.0,2.0,604.0,4.0,1.0,0.6666666666666666,3.0,3.0,0.0,2.0,1.8333333333333333,1,1,3,3,0,2,2,1,2,1,1,1,1,2,1.0,0.0,3.0,3.0,0.0,2.0,1.0,1,1,3,3,0,2,2
10011782,2,1.0,1.0,13.0,4.0,26.0,26.0,0.0,3.0,1.0,624.0,5.0,1.0,0.0,3.0,3.0,0.0,2.0,2.0,1,0,3,3,0,2,2,1,1,1,1,1,1,1,1.0,0.0,3.0,3.0,0.0,2.0,2.0,1,0,3,3,0,2,2
10011784,2,1.0,1.0,3.0,1.0,67.0,67.0,0.0,3.0,11.333333333333334,619.6666666666666,6.0,1.0,1.0,3.0,3.0,1.0,1.1666666666666667,3.1666666666666665,1,1,3,3,1,1,3,1,1,1,1,1,2,2,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1,1,3,3,1,1,4
10011786,3,1.0,1.0,4.0,4.0,46.0,24.0,0.0,2.0,15.0,607.4,4.0,1.0,0.0,2.8,2.8,0.0,1.8,4.0,1,0,3,3,0,2,4,1,1,2,2,1,2,1,1.0,0.0,2.0,2.0,0.0,1.0,4.0,1,0,3,3,0,2,4
10011787,2,1.0,0.0,0.6,,24.0,24.0,0.0,4.0,6.0,648.5,6.0,1.5,0.0,1.6,2.8,0.3,1.8,3.0,2,0,1,3,0,2,3,3,1,2,2,2,2,1,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2,0,1,3,0,2,3
10011789,3,1.0,1.0,1.0,3.0,54.0,54.0,0.0,3.0,15.0,629.6,6.0,1.0,0.0,2.8,3.0,0.8,0.0,1.8,1,0,3,3,1,0,2,1,1,2,1,2,1,2,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1,0,3,3,1,0,2
10011791,3,2.0,1.0,14.0,1.0,75.0,75.0,1.0,3.0,3.0,616.75,7.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1,1,3,3,1,1,2,1,1,1,1,1,1,1,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1,1,4,3,1,1,2
10011792,0,1.0,0.0,15.0,3.0,21.0,21.0,0.0,1.0,2.0,636.3333333333334,5.0,0.0,0.0,2.888888888888889,2.888888888888889,0.0,0.0,1.3333333333333333,0,0,3,3,0,0,1,1,1,2,2,1,1,2,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0,0,3,3,0,0,1
10011794,4,1.0,1.0,11.0,,61.0,61.0,0.0,2.0,8.0,618.5,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1,1,2,2,0,2,3,1,1,1,1,1,1,2,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1,0,2,2,0,2,1
10011795,1,1.0,1.0,9.0,4.0,72.0,72.0,0.0,1.0,7.0,607.5,6.0,0.5,1.0,1.0,2.0,0.0,1.0,1.8333333333333333,0,1,1,2,0,0,2,2,1,1,1,1,2,2,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0,1,1,2,0,0,2
10011797,0,1.0,1.0,9.0,4.0,65.0,65.0,0.0,3.0,10.0,647.2,4.0,1.0,0.0,3.0,3.0,0.4,1.6,2.6,1,0,3,3,0,2,3,1,1,1,1,2,2,2,1.0,0.0,3.0,3.0,0.0,2.0,3.0,1,1,3,3,0,1,3
10011798,0,1.0,1.0,1.0,1.0,45.0,41.0,1.0,3.0,9.0,601.0,6.0,1.0,0.3333333333333333,3.0,3.0,0.3333333333333333,0.0,1.0,1,0,3,3,0,0,1,1,2,1,1,2,1,1,1.0,1.0,3.0,3.0,1.0,0.0,1.0,1,0,3,3,0,0,2
10011800,1,2.0,0.0,1.0,,51.0,43.0,1.0,3.0,2.0,666.625,6.0,1.75,0.75,3.0,3.0,0.0,2.75,2.75,2,1,3,3,0,3,3,2,2,1,1,1,2,2,2.0,1.0,3.0,3.0,0.0,3.0,3.0,2,1,3,3,0,3,3
10011803,2,1.0,0.0,2.0,4.0,39.0,39.0,0.0,2.0,3.0,794.4,4.2,1.6,1.0,2.8,3.0,1.0,0.0,2.4,2,1,2,3,1,0,2,2,1,2,1,1,1,2,2.0,1.0,2.0,3.0,1.0,0.0,2.0,2,1,2,3,1,0,3
10011804,2,1.0,1.0,12.0,4.0,33.0,33.0,0.0,2.0,2.0,494.75,6.0,0.0,0.0,1.25,1.5,0.0,0.0,2.0,0,0,1,1,0,0,2,1,1,2,2,1,1,1,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0,0,1,1,0,0,1
10011805,4,1.0,0.0,10.0,4.0,52.0,52.0,0.0,1.0,5.0,654.8571428571429,7.0,1.0,1.0,1.0,1.0,0.0,1.7142857142857142,2.0,1,1,1,1,0,1,2,1,1,1,1,1,2,1,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1,1,1,1,0,1,2
10011808,2,3.0,1.0,14.0,4.0,47.0,19.0,1.0,1.0,4.0,592.8571428571429,6.0,0.14285714285714285,0.14285714285714285,1.0,1.7142857142857142,0.2857142857142857,0.2857142857142857,1.0,0,0,1,2,0,0,1,2,2,1,2,2,2,1,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0,0,1,2,0,0,1
10011809,0,2.0,1.0,1.0,3.0,27.0,25.0,1.0,2.0,7.0,645.0,5.0,1.0,0.0,2.0,2.0,1.0,1.0,4.0,1,0,2,2,1,1,4,1,1,1,1,1,1,1,1.0,0.0,2.0,2.0,1.0,1.0,4.0,1,0,2,2,1,1,4
