customer_ID,shopping_pt,record_type,day,time,state,location,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost,car_vv
10010694,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,2.0,1.0,1,1,2,2,1,1,2,4,1
10010695,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,1,1,1,5,1
10010697,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,2,2,2,1
10010699,4,1,1,3,1,1,1,1,1,2,1.0,1,1,1,1.0,1.0,2,1,2,2,2,2,3,4,2
10010700,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,2,2,2,3,1
10010701,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,3,1
10010704,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,2,1,4,1
10010705,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,1,2,1,1,6,1
10010706,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,2,2,1,4,1
10010707,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,1,2,1,1,6,1
10010708,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,5,1
10010709,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,2,1,2,1
10010710,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,2,1,1,3,1
10010711,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,1,1,3,1
10010713,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,1,1,4,1
10010714,8,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,2,2,2,2,2,4,1
10010717,3,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,2,1,1,1,3,1
10010718,4,1,1,4,1,1,1,1,1,1,2.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10010719,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,2,2,2,2,4,1
10010720,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,2,1
10010721,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,2.0,2.0,2,1,2,3,2,3,3,4,1
10010723,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,1,6,1
10010725,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,1,2,1
10010726,8,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,2,2,1,4,1
10010730,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10010731,7,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,2,2,4,1
10010735,8,1,1,7,1,1,1,1,1,2,1.0,1,1,1,1.0,1.0,1,1,2,2,1,2,1,5,2
10010736,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1
10010739,6,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,1,1,1,1,3,1
10010741,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,2,1,1,2,1
10010742,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,1,2,1,4,1
10010744,6,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,3,1
10010746,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,4,1
10010748,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,2,3,1,3,1
10010749,5,1,1,4,1,1,1,1,1,1,2.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10010750,6,1,1,5,1,1,1,1,1,1,2.0,1,1,1,2.0,2.0,2,1,1,1,1,1,1,3,1
10010751,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,1,2,3,1
10010752,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,2,1
10010753,9,1,1,7,1,1,1,1,2,1,1.0,1,1,1,1.0,1.0,2,2,1,2,2,2,1,3,1
10010754,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10010755,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,1,3,5,1
10010758,8,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,2,1,1,3,1
10010760,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,2,2,4,1
10010761,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,2,1,1,4,1
10010762,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,2,2,2,2,3,1
10010763,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10010764,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10010765,3,1,1,3,1,1,1,1,1,1,1.0,2,2,1,1.0,1.0,1,1,2,2,1,1,1,2,1
10010766,7,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,2,1,4,1
10010768,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,2,3,1
10010770,7,1,1,6,1,1,1,1,1,1,1.0,2,1,1,1.0,1.0,1,2,2,2,2,1,1,4,1
10010772,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,1,1,2,2,1
10010776,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,1,2,2,2,4,1
10010778,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1
10010779,5,1,1,4,1,1,1,1,1,1,3.0,1,1,1,2.0,2.0,1,2,1,1,1,1,2,5,1
10010780,7,1,1,6,1,1,1,2,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,4,1
10010781,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,4,1
10010782,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10010783,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10010785,10,1,1,9,1,1,2,1,1,1,1.0,2,1,1,1.0,1.0,2,1,2,1,1,1,2,6,1
10010786,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,3,2,5,1
10010789,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,2,1,3,1
10010790,9,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,1,1,2,2,4,1
10010792,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,1,2,1,5,1
10010793,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,2,2,1,4,1
10010796,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,2,1,2,2,3,1
10010800,7,1,1,5,1,1,1,1,1,1,1.0,2,2,1,1.0,1.0,2,1,2,2,2,2,2,3,1
10010802,7,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,2,2,2,1,2,4,1
10010804,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,1,1,1,2,1
10010805,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,1,2,1,1,4,1
10010806,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,2,2,1,3,1
10010807,4,1,1,4,1,1,1,2,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,1,2,4,1
10010808,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10010809,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,2,2,6,1
10010810,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,1,1,1,2,1
10010811,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,2,2,1
10010812,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,1,1,4,1
10010813,9,1,1,9,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,2,1,1,5,1
10010814,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,1,1,3,1
10010815,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,2,1,2,3,1
10010816,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,1,2,1,1,3,1
10010817,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,2,2,1,3,1
10010818,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,2,2,4,1
10010825,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,2,2,2,2,5,1
10010826,6,1,1,5,1,1,1,1,1,2,1.0,1,1,1,1.0,1.0,2,1,2,2,1,2,1,5,2
10010828,9,1,1,9,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,3,1
10010831,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,2,2,1,5,1
10010832,10,1,1,9,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,2,5,1
10010833,5,1,1,4,1,1,1,1,1,2,1.0,1,1,1,1.0,1.0,3,1,2,2,2,1,3,5,2
10010834,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,4,1
10010836,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,3,2,2,2,1,4,1,4,1
10010837,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10010838,9,1,1,9,1,1,1,2,1,1,1.0,1,1,1,1.0,1.0,2,1,1,2,1,3,2,5,1
10010839,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10010840,8,1,1,6,1,1,1,1,1,1,1.0,1,1,1,2.0,2.0,2,1,2,3,2,2,2,6,1
10010842,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,3,1
10010843,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,1,1,4,1
10010845,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,4,1
10010846,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,3,4,1
10010848,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,2.0,1,1,1,2,1,1,2,4,1
10010850,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,2.0,1,1,2,1,2,1,2,4,1
10010851,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,1,1,2,1
10010853,4,1,1,3,1,1,1,1,1,1,3.0,1,1,1,2.0,2.0,1,1,1,1,1,1,2,3,1
10010854,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,2,2,2,1,4,1
10010855,7,1,1,7,1,1,1,1,2,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,2,3,1
10010856,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,2,1,1,2,1
10010857,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10010859,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10010860,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,2,1,1,1,2,1
10010861,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,1,1,3,1
10010862,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,1,2,2,6,1
10010863,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,1,2,2,1,5,1
10010864,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,1,3,1
10010865,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,1,4,1
10010866,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1
10010867,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10010868,7,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,1,3,4,1
10010870,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,1,1,1,3,1
10010871,8,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,2,2,1,2,2,5,1
10010873,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,1,2,1,5,1
10010877,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,2,2,1,4,1
10010878,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10010879,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,2,1,1,5,1
10010882,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,2,2,5,1
10010885,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1
10010887,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,2.0,2.0,2,1,1,1,1,2,1,5,1
10010888,5,1,1,5,1,1,1,2,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10010889,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,1,2,1,4,1
10010893,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,2,1
10010894,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10010897,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,1,1,6,1
10010898,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,2,2,5,1
10010899,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,3,1
10010900,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,2,1,1,4,1
10010902,3,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1
10010904,10,1,1,9,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,1,2,1,1,5,1
10010908,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,1,2,1,5,1
10010909,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10010913,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,1,1,4,1
10010914,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,2,1,2,3,1
10010915,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,3,3,1
10010917,9,1,1,9,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,3,1,1,1,2,3,2,7,1
10010918,10,1,1,10,1,1,1,1,1,1,1.0,1,1,1,2.0,2.0,2,1,2,2,1,2,2,7,1
10010919,11,1,1,10,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,7,1
10010920,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10010921,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,4,1
10010922,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,2.0,2.0,2,2,2,2,2,1,2,4,1
10010923,6,1,1,6,1,1,1,1,1,1,1.0,1,1,2,1.0,1.0,1,2,2,1,2,2,2,4,1
10010924,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,1,2,4,1
10010925,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,2,2,2,1,2,4,1
10010928,8,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,1,2,2,5,1
10010931,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10010932,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,2.0,2.0,1,1,1,2,1,1,2,5,1
10010934,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,3,4,1
10010935,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,1,1,2,2,4,1
10010936,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,1,2,2,3,1
10010937,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10010938,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,1,2,1
10010939,2,1,1,1,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,2,1,2,1
10010941,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1
10010944,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,3,1
10010945,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,2,2,2,3,1
10010946,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,1,1,1,5,1
10010949,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,2,2,1,2,1,5,1
10010950,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,1,1,7,1
10010951,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,2,1,3,1
10010955,6,1,1,5,1,1,1,1,2,2,1.0,1,1,1,1.0,1.0,1,2,1,1,1,2,1,3,2
10010959,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10010960,8,1,1,8,1,1,1,1,1,1,2.0,1,1,1,1.0,1.0,1,2,2,1,1,1,2,4,1
10010962,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1
10010963,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,2,2,2,2,3,1
10010964,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,3,1
10010966,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,1,1,3,1
10010967,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1
10010971,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,2,1,2,1,1,1
10010973,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,1,1,2,1
10010975,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,2,1,1,3,1
10010977,5,1,1,5,1,1,1,1,1,1,2.0,1,1,1,1.0,1.0,1,2,2,2,2,1,2,5,1
10010979,9,1,1,9,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,1,2,3,5,1
10010980,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,2,1,1,4,1
10010981,9,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,5,1
10010982,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10010985,9,1,1,9,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,1,1,1,1,4,1
10010986,11,1,1,9,1,1,1,1,1,1,1.0,1,1,1,2.0,2.0,1,2,2,1,1,1,2,5,1
10010989,9,1,1,9,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,1,7,1
10010990,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,1,2,2,1
10010991,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,1,2,1
10010992,2,1,1,1,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,1,2,1
10010994,10,1,1,9,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,2,3,6,1
10010995,7,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,2,1,2,4,1
10010996,6,1,1,6,1,1,1,1,1,2,1.0,1,1,1,1.0,1.0,2,2,2,1,2,2,2,5,2
10010997,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,2,1,2,4,1
10010998,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,2,1,3,1
10010999,5,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,1,2,1,4,1
10011000,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,2,2,2,2,2,4,1
10011001,7,1,1,7,1,1,1,2,1,1,1.0,1,2,1,1.0,1.0,2,2,1,1,1,2,1,4,1
10011002,6,1,1,6,1,1,1,1,1,1,2.0,1,1,2,1.0,1.0,2,1,1,1,1,1,2,4,1
10011006,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,1,1,1,3,1
10011008,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,2.0,2.0,1,1,3,2,1,2,2,4,1
10011009,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,3,1
10011010,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,2.0,2.0,1,1,1,1,1,1,2,6,1
10011011,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1
10011012,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10011015,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,3,4,1
10011019,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,5,1
10011021,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,4,1
10011023,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,2,1,3,1
10011024,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,3,6,1
10011027,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10011028,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,2,2,3,1
10011029,5,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,2,1,1,2,3,1
10011030,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,2.0,1.0,1,2,2,2,1,2,1,4,1
10011033,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,2,1
10011034,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,4,1
10011035,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,2,1,2,1
10011036,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,3,3,1
10011039,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,2,1,2,3,1
10011040,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10011041,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,1,2,2,2,4,1
10011042,2,1,1,1,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,2,1
10011043,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,1,1,2,1,2,1
10011045,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,2.0,2.0,1,2,1,1,2,1,3,4,1
10011047,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,2.0,2.0,1,1,1,1,1,1,2,3,1
10011048,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,2.0,2.0,2,1,2,2,1,2,2,4,1
10011050,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,1,2,5,1
10011051,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,2,1,4,1
10011052,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10011055,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,1,2,1,2,1
10011057,9,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,1,2,2,5,1
10011058,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,2,1,3,1
10011061,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,1,3,2,5,1
